date,geoid,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
1/10/21,USA-05,Arkansas,3330,3085.86,102.26,33,42,1.39
1/11/21,USA-05,Arkansas,1268,3080.43,102.08,38,40.14,1.33
1/12/21,USA-05,Arkansas,3209,2952.14,97.82,40,40.71,1.35
1/13/21,USA-05,Arkansas,2467,2775.29,91.96,65,40.71,1.35
1/14/21,USA-05,Arkansas,2491,2656.43,88.03,42,43.14,1.43
1/15/21,USA-05,Arkansas,3124,2682.14,88.88,35,42.43,1.41
1/16/21,USA-05,Arkansas,2543,2633.14,87.25,30,40.43,1.34
1/17/21,USA-05,Arkansas,976,2296.86,76.11,18,38.29,1.27
1/18/21,USA-05,Arkansas,1109,2274.14,75.36,32,37.43,1.24
1/19/21,USA-05,Arkansas,1331,2005.86,66.47,43,37.86,1.25
1/20/21,USA-05,Arkansas,2520,2013.43,66.72,55,36.43,1.21
1/21/21,USA-05,Arkansas,3106,2101.29,69.63,55,38.29,1.27
1/22/21,USA-05,Arkansas,2162,1963.86,65.08,53,40.86,1.35
1/23/21,USA-05,Arkansas,1613,1831,60.67,14,38.57,1.28
1/24/21,USA-05,Arkansas,1071,1844.57,61.12,43,42.14,1.4
1/25/21,USA-05,Arkansas,636,1777,58.88,44,43.86,1.45
1/26/21,USA-05,Arkansas,2485,1941.86,64.35,40,43.43,1.44
1/27/21,USA-05,Arkansas,1777,1835.71,60.83,52,43,1.42
1/28/21,USA-05,Arkansas,1892,1662.29,55.08,42,41.14,1.36
1/29/21,USA-05,Arkansas,1707,1597.29,52.93,47,40.29,1.33
1/30/21,USA-05,Arkansas,1824,1627.43,53.93,7,39.29,1.3
1/31/21,USA-05,Arkansas,881,1600.29,53.03,30,37.43,1.24
2/1/21,USA-05,Arkansas,1226,1684.57,55.82,27,35,1.16
2/2/21,USA-05,Arkansas,1510,1545.29,51.21,44,35.57,1.18
2/3/21,USA-05,Arkansas,2426,1638,54.28,46,34.71,1.15
2/4/21,USA-05,Arkansas,2469,1720.43,57.01,24,32.14,1.07
2/5/21,USA-05,Arkansas,1824,1737.14,57.56,41,31.29,1.04
2/6/21,USA-05,Arkansas,1341,1668.14,55.28,11,31.86,1.06
2/7/21,USA-05,Arkansas,672,1638.29,54.29,15,29.71,0.98
2/8/21,USA-05,Arkansas,637,1554.14,51.5,30,30.14,1
2/9/21,USA-05,Arkansas,1475,1549.14,51.33,42,29.86,0.99
2/10/21,USA-05,Arkansas,1092,1358.57,45.02,26,27,0.89
2/11/21,USA-05,Arkansas,1103,1163.43,38.55,25,27.14,0.9
2/12/21,USA-05,Arkansas,565,983.57,32.59,13,23.14,0.77
2/13/21,USA-05,Arkansas,954,928.29,30.76,40,27.29,0.9
2/14/21,USA-05,Arkansas,466,898.86,29.79,13,27,0.89
2/15/21,USA-05,Arkansas,320,853.57,28.28,10,24.14,0.8
2/16/21,USA-05,Arkansas,177,668.14,22.14,12,19.86,0.66
2/17/21,USA-05,Arkansas,667,607.43,20.13,26,19.86,0.66
2/18/21,USA-05,Arkansas,253,486,16.1,10,17.71,0.59
2/19/21,USA-05,Arkansas,268,443.57,14.7,13,17.71,0.59
2/20/21,USA-05,Arkansas,517,381.14,12.63,12,13.71,0.45
2/21/21,USA-05,Arkansas,284,355.14,11.77,9,13.14,0.44
2/22/21,USA-05,Arkansas,245,344.43,11.41,6,12.57,0.42
2/23/21,USA-05,Arkansas,834,438.29,14.52,14,12.86,0.43
2/24/21,USA-05,Arkansas,803,457.71,15.17,10,10.57,0.35
2/25/21,USA-05,Arkansas,726,525.29,17.41,10,10.57,0.35
2/26/21,USA-05,Arkansas,516,560.71,18.58,10,10.14,0.34
2/27/21,USA-05,Arkansas,557,566.43,18.77,10,9.86,0.33
2/28/21,USA-05,Arkansas,3220,613.5,20.33,-174,10,0.33
3/1/21,USA-05,Arkansas,94,588.33,19.5,7,10.17,0.34
3/2/21,USA-05,Arkansas,440,522.67,17.32,4,8.5,0.28
3/3/21,USA-05,Arkansas,404,456.17,15.12,7,8,0.27
3/4/21,USA-05,Arkansas,403,402.33,13.33,12,8.33,0.28
3/5/21,USA-05,Arkansas,570,411.33,13.63,10,8.33,0.28
3/6/21,USA-05,Arkansas,327,373,12.36,14,9,0.3
3/7/21,USA-05,Arkansas,165,343.29,11.38,22,10.86,0.36
3/8/21,USA-05,Arkansas,133,348.86,11.56,24,13.29,0.44
3/9/21,USA-05,Arkansas,432,347.71,11.52,14,14.71,0.49
3/10/21,USA-05,Arkansas,317,335.29,11.11,25,17.29,0.57
3/11/21,USA-05,Arkansas,340,326.29,10.81,28,19.57,0.65
3/12/21,USA-05,Arkansas,459,310.43,10.29,27,22,0.73
3/13/21,USA-05,Arkansas,314,308.57,10.23,18,22.57,0.75
3/14/21,USA-05,Arkansas,130,303.57,10.06,19,22.14,0.73
3/15/21,USA-05,Arkansas,117,301.29,9.98,7,19.71,0.65
3/16/21,USA-05,Arkansas,396,296.14,9.81,12,19.43,0.64
3/17/21,USA-05,Arkansas,325,297.29,9.85,14,17.86,0.59
3/18/21,USA-05,Arkansas,264,286.43,9.49,8,15,0.5
3/19/21,USA-05,Arkansas,228,253.43,8.4,14,13.14,0.44
3/20/21,USA-05,Arkansas,274,247.71,8.21,4,11.14,0.37
3/21/21,USA-05,Arkansas,108,244.57,8.1,6,9.29,0.31
3/22/21,USA-05,Arkansas,52,235.29,7.8,5,9,0.3
3/23/21,USA-05,Arkansas,239,212.86,7.05,3,7.71,0.26
3/24/21,USA-05,Arkansas,231,199.43,6.61,13,7.57,0.25
3/25/21,USA-05,Arkansas,334,209.43,6.94,11,8,0.27
3/26/21,USA-05,Arkansas,184,203.14,6.73,12,7.71,0.26
3/27/21,USA-05,Arkansas,165,187.57,6.22,7,8.14,0.27
3/28/21,USA-05,Arkansas,69,182,6.03,5,8,0.27
3/29/21,USA-05,Arkansas,79,185.86,6.16,6,8.14,0.27
3/30/21,USA-05,Arkansas,178,177.14,5.87,15,9.86,0.33
3/31/21,USA-05,Arkansas,212,174.43,5.78,10,9.43,0.31
4/1/21,USA-05,Arkansas,211,156.86,5.2,10,9.29,0.31
4/2/21,USA-05,Arkansas,144,151.14,5.01,3,8,0.27
4/3/21,USA-05,Arkansas,217,158.57,5.25,2,7.29,0.24
4/4/21,USA-05,Arkansas,84,160.71,5.33,2,6.86,0.23
4/5/21,USA-05,Arkansas,44,155.71,5.16,5,6.71,0.22
4/6/21,USA-05,Arkansas,163,153.57,5.09,5,5.29,0.18
4/7/21,USA-05,Arkansas,244,158.14,5.24,7,4.86,0.16
4/8/21,USA-05,Arkansas,199,156.43,5.18,2,3.71,0.12
4/9/21,USA-05,Arkansas,178,161.29,5.34,-1,3.83,0.13
4/10/21,USA-05,Arkansas,171,154.71,5.13,0,3.5,0.12
4/11/21,USA-05,Arkansas,100,157,5.2,0,3.17,0.1
4/12/21,USA-05,Arkansas,69,160.57,5.32,4,3,0.1
4/13/21,USA-05,Arkansas,224,169.29,5.61,8,3.5,0.12
4/14/21,USA-05,Arkansas,220,165.86,5.5,7,3.5,0.12
4/15/21,USA-05,Arkansas,283,177.86,5.89,6,4.17,0.14
4/16/21,USA-05,Arkansas,237,186.29,6.17,6,4.43,0.15
4/17/21,USA-05,Arkansas,221,193.43,6.41,1,4.57,0.15
4/18/21,USA-05,Arkansas,45,185.57,6.15,1,4.71,0.16
4/19/21,USA-05,Arkansas,59,184.14,6.1,5,4.86,0.16
4/20/21,USA-05,Arkansas,198,180.43,5.98,7,4.71,0.16
4/21/21,USA-05,Arkansas,352,199.29,6.6,2,4,0.13
4/22/21,USA-05,Arkansas,161,181.86,6.03,3,3.57,0.12
4/23/21,USA-05,Arkansas,236,181.71,6.02,5,3.43,0.11
4/24/21,USA-05,Arkansas,184,176.43,5.85,1,3.43,0.11
4/25/21,USA-05,Arkansas,64,179.14,5.94,1,3.43,0.11
4/26/21,USA-05,Arkansas,63,179.71,5.96,2,3,0.1
4/27/21,USA-05,Arkansas,229,184.14,6.1,5,2.71,0.09
4/28/21,USA-05,Arkansas,291,175.43,5.81,1,2.57,0.09
4/29/21,USA-05,Arkansas,240,186.71,6.19,9,3.43,0.11
4/30/21,USA-05,Arkansas,196,181,6,4,3.29,0.11
5/1/21,USA-05,Arkansas,243,189.43,6.28,2,3.43,0.11
5/2/21,USA-05,Arkansas,137,199.86,6.62,2,3.57,0.12
5/3/21,USA-05,Arkansas,61,199.57,6.61,4,3.86,0.13
5/4/21,USA-05,Arkansas,296,209.14,6.93,5,3.86,0.13
5/5/21,USA-05,Arkansas,298,210.14,6.96,2,4,0.13
5/6/21,USA-05,Arkansas,188,202.71,6.72,3,3.14,0.1
5/7/21,USA-05,Arkansas,222,206.43,6.84,2,2.86,0.09
5/8/21,USA-05,Arkansas,245,206.71,6.85,1,2.71,0.09
5/9/21,USA-05,Arkansas,95,200.71,6.65,1,2.57,0.09
5/10/21,USA-05,Arkansas,76,202.86,6.72,3,2.43,0.08
5/11/21,USA-05,Arkansas,233,193.86,6.42,6,2.57,0.09
5/12/21,USA-05,Arkansas,224,183.29,6.07,7,3.29,0.11
5/13/21,USA-05,Arkansas,192,183.86,6.09,6,3.71,0.12
5/14/21,USA-05,Arkansas,250,187.86,6.22,7,4.43,0.15
5/15/21,USA-05,Arkansas,202,181.71,6.02,3,4.71,0.16
5/16/21,USA-05,Arkansas,95,181.71,6.02,1,4.71,0.16
5/17/21,USA-05,Arkansas,67,180.43,5.98,2,4.57,0.15
5/18/21,USA-05,Arkansas,313,191.86,6.36,9,5,0.17
5/19/21,USA-05,Arkansas,244,194.71,6.45,0,4,0.13
5/20/21,USA-05,Arkansas,256,203.86,6.76,3,3.57,0.12
5/21/21,USA-05,Arkansas,201,196.86,6.52,3,3,0.1
5/22/21,USA-05,Arkansas,177,193.29,6.4,5,3.29,0.11
5/23/21,USA-05,Arkansas,97,193.57,6.41,1,3.29,0.11
5/24/21,USA-05,Arkansas,49,191,6.33,3,3.43,0.11
5/25/21,USA-05,Arkansas,329,193.29,6.4,4,2.71,0.09
5/26/21,USA-05,Arkansas,183,184.57,6.12,3,3.14,0.1
5/27/21,USA-05,Arkansas,218,179.14,5.94,2,3,0.1
5/28/21,USA-05,Arkansas,214,181,6,1,2.71,0.09
5/29/21,USA-05,Arkansas,160,178.57,5.92,0,2,0.07
5/30/21,USA-05,Arkansas,61,173.43,5.75,2,2.14,0.07
5/31/21,USA-05,Arkansas,30,170.71,5.66,1,1.86,0.06
6/1/21,USA-05,Arkansas,69,133.57,4.43,1,1.43,0.05
6/2/21,USA-05,Arkansas,242,142,4.71,1,1.14,0.04
6/3/21,USA-05,Arkansas,197,139,4.61,7,1.86,0.06
6/4/21,USA-05,Arkansas,253,144.57,4.79,3,2.14,0.07
6/5/21,USA-05,Arkansas,203,150.71,4.99,1,2.29,0.08
6/6/21,USA-05,Arkansas,88,154.57,5.12,0,2,0.07
6/7/21,USA-05,Arkansas,62,159.14,5.27,3,2.29,0.08
6/8/21,USA-05,Arkansas,231,182.29,6.04,3,2.57,0.09
6/9/21,USA-05,Arkansas,201,176.43,5.85,2,2.71,0.09
6/10/21,USA-05,Arkansas,289,189.57,6.28,2,2,0.07
6/11/21,USA-05,Arkansas,393,209.57,6.94,3,2,0.07
6/12/21,USA-05,Arkansas,264,218.29,7.23,1,2,0.07
6/13/21,USA-05,Arkansas,91,218.71,7.25,1,2.14,0.07
6/14/21,USA-05,Arkansas,103,224.57,7.44,2,2,0.07
6/15/21,USA-05,Arkansas,302,234.71,7.78,6,2.43,0.08
6/16/21,USA-05,Arkansas,288,247.14,8.19,-2,2.5,0.08
3/13/20,USA-16,Idaho,1,0.14,0.01,0,0,0
3/14/20,USA-16,Idaho,4,0.71,0.04,0,0,0
3/15/20,USA-16,Idaho,0,0.71,0.04,0,0,0
3/16/20,USA-16,Idaho,0,0.71,0.04,0,0,0
3/17/20,USA-16,Idaho,4,1.29,0.07,0,0,0
3/18/20,USA-16,Idaho,2,1.57,0.09,0,0,0
3/19/20,USA-16,Idaho,12,3.29,0.18,0,0,0
3/20/20,USA-16,Idaho,8,4.29,0.24,0,0,0
3/21/20,USA-16,Idaho,11,5.29,0.3,0,0,0
3/22/20,USA-16,Idaho,5,6,0.34,0,0,0
3/23/20,USA-16,Idaho,3,6.43,0.36,0,0,0
3/24/20,USA-16,Idaho,23,9.14,0.51,0,0,0
3/25/20,USA-16,Idaho,50,16,0.9,0,0,0
3/26/20,USA-16,Idaho,66,23.71,1.33,3,0.43,0.02
3/27/20,USA-16,Idaho,43,28.71,1.61,1,0.57,0.03
3/28/20,USA-16,Idaho,30,31.43,1.76,1,0.71,0.04
3/29/20,USA-16,Idaho,48,37.57,2.1,1,0.86,0.05
3/30/20,USA-16,Idaho,105,52.14,2.92,1,1,0.06
3/31/20,USA-16,Idaho,111,64.71,3.62,2,1.29,0.07
4/1/20,USA-16,Idaho,143,78,4.36,0,1.29,0.07
4/2/20,USA-16,Idaho,222,100.29,5.61,0,0.86,0.05
4/3/20,USA-16,Idaho,121,111.43,6.24,1,0.86,0.05
4/4/20,USA-16,Idaho,64,116.29,6.51,0,0.71,0.04
4/5/20,USA-16,Idaho,24,112.86,6.32,0,0.57,0.03
4/6/20,USA-16,Idaho,70,107.86,6.04,3,0.86,0.05
4/7/20,USA-16,Idaho,40,97.71,5.47,2,0.86,0.05
4/8/20,USA-16,Idaho,22,80.43,4.5,4,1.43,0.08
4/9/20,USA-16,Idaho,134,67.86,3.8,5,2.14,0.12
4/10/20,USA-16,Idaho,59,59,3.3,1,2.14,0.12
4/11/20,USA-16,Idaho,13,51.71,2.89,2,2.43,0.14
4/12/20,USA-16,Idaho,19,51,2.85,0,2.43,0.14
4/13/20,USA-16,Idaho,42,47,2.63,6,2.86,0.16
4/14/20,USA-16,Idaho,39,46.86,2.62,6,3.43,0.19
4/15/20,USA-16,Idaho,49,50.71,2.84,2,3.14,0.18
4/16/20,USA-16,Idaho,22,34.71,1.94,0,2.43,0.14
4/17/20,USA-16,Idaho,46,32.86,1.84,2,2.57,0.14
4/18/20,USA-16,Idaho,13,32.86,1.84,1,2.43,0.14
4/19/20,USA-16,Idaho,4,30.71,1.72,1,2.57,0.14
4/20/20,USA-16,Idaho,64,33.86,1.89,3,2.14,0.12
4/21/20,USA-16,Idaho,30,32.57,1.82,3,1.71,0.1
4/22/20,USA-16,Idaho,36,30.71,1.72,3,1.86,0.1
4/23/20,USA-16,Idaho,34,32.43,1.81,0,1.86,0.1
4/24/20,USA-16,Idaho,34,30.71,1.72,0,1.57,0.09
4/25/20,USA-16,Idaho,17,31.29,1.75,2,1.71,0.1
4/26/20,USA-16,Idaho,10,32.14,1.8,0,1.57,0.09
4/27/20,USA-16,Idaho,20,25.86,1.45,2,1.43,0.08
4/28/20,USA-16,Idaho,35,26.57,1.49,2,1.29,0.07
4/29/20,USA-16,Idaho,32,26,1.45,0,0.86,0.05
4/30/20,USA-16,Idaho,32,25.71,1.44,3,1.29,0.07
5/1/20,USA-16,Idaho,19,23.57,1.32,0,1.29,0.07
5/2/20,USA-16,Idaho,26,24.86,1.39,1,1.14,0.06
5/3/20,USA-16,Idaho,-2,27.33,1.53,0,1.14,0.06
5/4/20,USA-16,Idaho,47,31.83,1.78,0,0.86,0.05
5/5/20,USA-16,Idaho,21,29.5,1.65,2,0.86,0.05
5/6/20,USA-16,Idaho,31,29.33,1.64,1,1,0.06
5/7/20,USA-16,Idaho,20,27.33,1.53,0,0.57,0.03
5/8/20,USA-16,Idaho,27,28.67,1.6,0,0.57,0.03
5/9/20,USA-16,Idaho,25,28.5,1.59,0,0.43,0.02
5/10/20,USA-16,Idaho,2,24.71,1.38,0,0.43,0.02
5/11/20,USA-16,Idaho,29,22.14,1.24,2,0.71,0.04
5/12/20,USA-16,Idaho,33,23.86,1.33,0,0.43,0.02
5/13/20,USA-16,Idaho,31,23.86,1.33,0,0.29,0.02
5/14/20,USA-16,Idaho,27,24.86,1.39,3,0.71,0.04
5/15/20,USA-16,Idaho,37,26.29,1.47,1,0.86,0.05
5/16/20,USA-16,Idaho,30,27,1.51,0,0.86,0.05
5/17/20,USA-16,Idaho,2,27,1.51,0,0.86,0.05
5/18/20,USA-16,Idaho,34,27.71,1.55,1,0.71,0.04
5/19/20,USA-16,Idaho,21,26,1.45,3,1.14,0.06
5/20/20,USA-16,Idaho,30,25.86,1.45,0,1.14,0.06
5/21/20,USA-16,Idaho,28,26,1.45,0,0.71,0.04
5/22/20,USA-16,Idaho,61,29.43,1.65,2,0.86,0.05
5/23/20,USA-16,Idaho,31,29.57,1.65,0,0.86,0.05
5/24/20,USA-16,Idaho,24,32.71,1.83,0,0.86,0.05
5/25/20,USA-16,Idaho,14,29.86,1.67,0,0.71,0.04
5/26/20,USA-16,Idaho,35,31.86,1.78,2,0.57,0.03
5/27/20,USA-16,Idaho,32,32.14,1.8,1,0.71,0.04
5/28/20,USA-16,Idaho,39,33.71,1.89,0,0.71,0.04
5/29/20,USA-16,Idaho,34,29.86,1.67,0,0.43,0.02
5/30/20,USA-16,Idaho,36,30.57,1.71,0,0.43,0.02
5/31/20,USA-16,Idaho,15,29.29,1.64,0,0.43,0.02
6/1/20,USA-16,Idaho,53,34.86,1.95,1,0.57,0.03
6/2/20,USA-16,Idaho,27,33.71,1.89,0,0.29,0.02
6/3/20,USA-16,Idaho,55,37,2.07,0,0.14,0.01
6/4/20,USA-16,Idaho,64,40.57,2.27,0,0.14,0.01
6/5/20,USA-16,Idaho,57,43.86,2.45,0,0.14,0.01
6/6/20,USA-16,Idaho,28,42.71,2.39,0,0.14,0.01
6/7/20,USA-16,Idaho,14,42.57,2.38,0,0.14,0.01
